Product_ID,Product Name,Company,Listing Price,Sale Price,Rating,Discount %,value,Description
CM4664,Men's adidas Running Dubbers Shoes,Adidas,46,37,4.1,20,11.0,Sleek running shoes for men. These shoes have a lightweight look and feel in honeycomb mesh. Cloudfoam cushioning delivers superior step-in comfort.
CM4798,Men's adidas Running Victriox Shoes,Adidas,40,32,4.1,20,10.0,"These lightweight running shoes for men give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Lightstrike IMEVA midsole provides premium cushioning. Non-Marking Rubber outsole provides durability."
CM4972,Men's adidas Running Zeta 2.0 Shoes,Adidas,46,37,4.9,20,9.0,"Energize your run while staying comfortable. With this new design, your ride will be smooth and effortless. These shoes have a breathable knit upper for maximum ventilation. Plush IMEVA midsole and Rubber outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash on the sides."
EG8063,Men's adidas Originals Rivalry Low Shoes,Adidas,76,53,2.7,30,28.0,"Culture never stands still. The adidas Rivalry Low was introduced as a basketball shoe. Then underground artists and punk musicians discovered its effortless, stripped-down look. These shoes nod back to generations of creators with a classic cupsole and buttery leather upper."
CM4799,Men's adidas Running Victriox Shoes,Adidas,40,32,3.3,20,12.0,"These lightweight running shoes for men give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Lightstrike IMEVA midsole provides premium cushioning. Non-Marking Rubber outsole provides durability."
CM4665,Men's adidas Running Dubbers Shoes,Adidas,46,37,2.6,20,18.0,Sleek running shoes for men. These shoes have a lightweight look and feel in honeycomb mesh. Cloudfoam cushioning delivers superior step-in comfort.
CM4908,Men's adidas Running Spurt Shoes,Adidas,40,32,4.9,20,8.0,Great everyday trainer for modern runner to go that extra mile. They have a mesh upper accented by contrast 3-Stripes. The IMEVA midsole and Rubber outsole provide comfort and support to their every step.
CM4666,Men's adidas Running Dubbers Shoes,Adidas,46,37,4.4,20,10.0,Sleek running shoes for men. These shoes have a lightweight look and feel in honeycomb mesh. Cloudfoam cushioning delivers superior step-in comfort.
CM4973,Men's adidas Running Zeta 2.0 Shoes,Adidas,46,37,3.8,20,12.0,"Energize your run while staying comfortable. With this new design, your ride will be smooth and effortless. These shoes have a breathable knit upper for maximum ventilation. Plush IMEVA midsole and Rubber outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash on the sides."
CM4632,Men's Running Runstar Shoes,Adidas,56,45,2.0,20,28.0,These men's running shoes keep you comfortable so you stay focused on your training goals. They feature a textile upper and a supportive cage that wraps around the midfoot to give you stability where you need it most.
CM4647,Men's adidas Running Bound Shoes,Adidas,50,40,2.2,20,23.0,Sleek running shoes for men. These shoes have a lightweight look and feel in honeycomb mesh. Cloudfoam cushioning delivers superior step-in comfort.
CM4868,Men's Running Kollide Shoes,Adidas,48,38,2.4,20,20.0,Extremely functional and subtle running shoes for men. The breathable and lightweight textile upper offer extended ventilation and comfort. The Cloudfoam midsole gives you cushioning you need everyday and Rubber outsole provides durability.
CM4646,Men's adidas Running Bound Shoes,Adidas,50,40,2.4,20,21.0,Sleek running shoes for men. These shoes have a lightweight look and feel in honeycomb mesh. Cloudfoam cushioning delivers superior step-in comfort.
CM4718,Men's Running Dectron Shoes,Adidas,53,42,4.6,20,12.0,"Energize your run while staying comfortable. With this new design, your ride will be smooth and effortless. Features breathable knit upper for maximum ventilation, lightstrike IMEVA midsole and while the rubber outsole adds support for a stable stride for your feet."
CM4693,Men's adidas Running Dracon Shoes,Adidas,40,32,4.2,20,10.0,Great everyday trainer for modern runner to go that extra mile. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and Rubber outsole provide comfort and support to their every step.
CM4904,Men's adidas Running Spurt Shoes,Adidas,40,32,2.4,20,17.0,Great everyday trainer for modern runner to go that extra mile. They have a mesh upper accented by contrast 3-Stripes. The IMEVA midsole and Rubber outsole provide comfort and support to their every step.
CM4774,Men's adidas Running Erish Shoes,Adidas,43,34,2.6,20,17.0,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas."
CM4617,Men's Sport Inspired Blaze Runner Shoes,Adidas,56,45,3.4,20,16.0,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. Cloudfoam midsole for responsive cushioning and full Rubber outsole provides durability.
CM4935,Men's adidas Running Stargon 1.0 Shoes,Adidas,48,38,3.5,20,14.0,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Lightstrike IMEVA midsole provides premium cushioning. Full Rubber outsole provides durability."
CM4755,Men's adidas Running Pull On Shoes,Adidas,48,38,3.7,20,13.0,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear."
EF1224,Unisex adidas Running Alphabounce+ Shoes,Adidas,100,60,2.6,40,38.0,Train to gain an edge in your sport in these versatile shoes. The have a seamless stretch mesh upper with built-in midfoot support for linear and lateral moves. The midsole offers the perfect balance of durability and cushioning for tough workouts and long training runs.
D96450,Women's adidas Training Alphabounce Trainer Shoes,Adidas,96,48,3.3,50,29.0,"Get into the zone and stay there in these comfortable, supportive cross-training shoes. The flexible Bounce midsole provides energised cushioning with every stride to help you train harder and longer. The stretch mesh upper adapts to the shape of your foot for a personalised fit and sock-like comfort."
CM4618,Men's adidas Sport Inspired Blaze Runner Shoes,Adidas,56,45,3.561158724717176,20,16.0,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. Cloudfoam midsole for responsive cushioning and full Rubber outsole provides durability.
AQ0886,WOMEN'S ADIDAS ORIGINALS TUBULAR SHADOW CK SHOES,Adidas,80,40,2.7,50,30.0,"Made with a lightweight, multicoloured knit upper, these shoes combine modern running-inspired design with plush, all-day style. They boast a snug sock-like construction with wrap-around tongue for a close fit, and a shaped collar for a bold look."
B28068,WOMEN'S ADIDAS ORIGINALS FLB_RUNNER SHOES,Adidas,70,35,5.0,50,14.0,These slim-fitting shoes channel the swift style of the '70s adidas Dragon. They show off a colour-flecked knit upper with smooth leather accents in a statement for today's streets. A jagged gum rubber outsole stays true to the original Dragon design.
CQ2618,Women's ADIDAS ORIGINALS COURTVANTAGE VULCANIZED SHOES,Adidas,70,35,5.0,50,14.0,The Court Vantage shoes take vintage court elements and update them for a sophisticated yet playful style. These women's low-profile sneakers come in a mix of suede and mesh with a soft meekron lining.
CM4694,Men's adidas Running Dracon Shoes,Adidas,40,32,4.4,20,9.0,Great everyday trainer for modern runner to go that extra mile. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and Rubber outsole provide comfort and support to their every step.
FV4049,Women's adidas Originals Falcon Shoes,Adidas,110,110,4.7,0,23.0,"A layered look that flashes a '90s vibe. These shoes have a bold, distinctively chunky shape reminiscent of a classic running design from 1997. Inspired by the colour-shifting scales of the Xenopeltis snake, this version features iridescent Xeno material. The X-shaped Torsion bar adds stability."
G27721,WOMEN'S ADIDAS ORIGINALS CONTINENTAL 80 SHOES,Adidas,80,40,4.6,50,17.0,"Steeped in nostalgia, the Continental 80 captures the retro look of indoor sneakers from the early 1980s. Made in soft nubuck, these shoes feature a swooping two-tone stripe and a distinctive split rubber cupsole that's built for a comfortable, flexible feel."
BD7791,Women's adidas Originals NMD_CS1 Primeknit Shoes,Adidas,150,75,2.0,50,75.0,"With a clean, contemporary silhouette, these shoes are made for easy, efficient movement. A full adidas Primeknit upper hugs the foot like a sock for a close, contoured fit. EVA foam inserts and Boost, adidas' most responsive cushioning ever, add to the comfort."
AQ1220,WOMEN'S ADIDAS ORIGINALS FOREST GROVE SHOES,Adidas,70,35,3.1,50,23.0,"Inspired by a game-changing running shoe from the archives, this women's shoe is built for everyday wear. A suede and nylon upper shows off classic 3-Stripes styling. A mesh-wrapped EVA midsole echoes vintage looks from the archives."
FV4329,Women's adidas Originals Rivalry Low Shoes,Adidas,110,110,4.4,0,25.0,"Born in the world of basketball, the Rivalry has been adopted by skaters, punks and artists alike. A flashy glittery leather upper makes this version of the low top shoes ready for party nights and stylish days. A retro adidas logo on the tongue label adds an authentic finishing touch."
FV4057,Women's adidas Originals Sambarose Shoes,Adidas,110,110,4.7,0,23.0,"Rise and shine. These shoes rebuild the Samba's classic football silhouette as a fashion-forward platform trainer. Inspired by the colour-shifting scales of the Xenopeltis snake, this version features iridescent Xeno material."
FV4044,Women's adidas Originals Stan Smith Shoes,Adidas,110,110,3.4,0,32.0,The instantly recognisable classic gets an eye-catching makeover. These Stan Smith shoes update the iconic look with a colour-shifting Xeno upper. Perforated 3-Stripes stay true to the heritage design.
FV4325,Women's adidas Originals Sambarose Shoes,Adidas,110,110,4.7,0,23.0,"The Samba has been beloved by generations of football fans since its debut in 1950. Inspired by the iconic look of the Samba, these SAMBAROSE shoes bring a distinctively feminine feel. They pair a gleaming metallic upper with a platform midsole. A rubber cupsole adds an authentic finish."
FV4331,Women's adidas Originals Rivalry Low Shoes,Adidas,110,110,1.0,0,110.0,"Born in the world of basketball, the Rivalry has been adopted by skaters, punks and artists alike. A flashy glittery leather upper makes this version of the low top shoes ready for party nights and stylish days. A retro adidas logo on the tongue label adds an authentic finishing touch."
FV4359,Women's adidas Originals Magmur Runner Shoes,Adidas,120,120,4.8,0,25.0,"The over-the top style of early-2000s running style makes a comeback. These shoes show off a glittery mesh, suede and leather upper. A high midsole adds extra height and a sculpted design. Adiprene+ cushioning makes them comfortable."
FV4319,Women's adidas Originals Sambarose Shoes,Adidas,110,110,2.2,0,50.0,"The Samba has been beloved by generations of football fans since its debut in 1950. Inspired by the iconic look of the Samba, these SAMBAROSE shoes bring a distinctively feminine feel. They pair a gleaming metallic upper with a platform midsole. A rubber cupsole adds an authentic finish."
FV3700,Women's adidas Originals Supercourt RX Shoes,Adidas,130,130,3.1,0,42.0,"The Supercourt RX serves up court style with a modern look. These shoes show off a leather upper with neon and reflective details, wavy sidewalls and a split outsole. They're detailed with a logo window next to the laces and includes an extra set of coloured laces."
FV4318,Women's adidas Originals Falcon Shoes,Adidas,110,110,3.3,0,33.0,"The Falcon celebrates the carefree and defiant spirit of 1990s art, music and fashion. Inspired by that decade's rave scene, these mesh shoes are adorned with synthetic and metallic overlays. The chunky '90s-style design is made just for women. It offers a supportive, stable feel for day-into-night wearability."
CG6130,Women's adidas Originals Swift Run Shoes,Adidas,80,40,3.3,50,24.0,"The Swift distills decades of adidas heritage running designs. Made for casual everyday wear, these lightweight knit shoes come with a sleek shape and a supportive yet flexible feel. They stand out with embroidered accents and smooth welded details. An EVA midsole adds all-day wearability."
CG4050,Women's adidas Sport Inspired Duramo Lite 2.0 Shoes,Adidas,48,24,3.561158724717176,50,13.0,"Refine your interval training in these women's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure."
FV4330,Women's adidas Originals Rivalry Low Shoes,Adidas,110,110,3.0,0,37.0,"Born in the world of basketball, the Rivalry has been adopted by skaters, punks and artists alike. A flashy glittery leather upper makes this version of the low top shoes ready for party nights and stylish days. A retro adidas logo on the tongue label adds an authentic finishing touch."
FV4317,Women's adidas Originals Falcon Shoes,Adidas,110,110,4.8,0,23.0,"The Falcon celebrates the carefree and defiant spirit of 1990s art, music and fashion. Inspired by that decade's rave scene, these mesh shoes are adorned with synthetic and metallic overlays. The chunky '90s-style design is made just for women. It offers a supportive, stable feel for day-into-night wearability."
DB0444,WOMEN'S ADIDAS SPORT INSPIRED CLOUDFOAM RACER TR SHOES,Adidas,56,28,4.8,50,12.0,"Inspired by traditional trail runners, these shoes offer a touch of the great outdoors. Built with an airy mesh upper, they feature cushioned Cloudfoam for all-day comfort. Rubber outsole inserts complete the rugged look."
F36255,Men's adidas Sport Inspired Questar Flow Shoes,Adidas,70,35,3.7,50,19.0,Light on your feet. Ready for the streets. These running-inspired shoes give the textured knit upper a modern edge with floating 3-Stripes integrated into the lacing system. Ultra-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.
B96474,WOMEN'S ADIDAS SPORT INSPIRED ULTIMAMOTION SHOES,Adidas,56,28,5.0,50,11.0,Customisable comfort in a women's-specific design. These running-inspired shoes have a sock-like build. They feature a specialised lacing system that adjusts around the mesh upper for a personalised fit. A cushioned midsole provides all-day comfort.
B37530,WOMEN'S ADIDAS ORIGINALS EQT SUPPORT SOCK PRIMEKNIT SHOES,Adidas,100,50,3.7,50,27.0,"Archival details, meet progressive design. These women's shoes feature an adidas Primeknit upper with sock-like construction for a snug, lightweight fit. A sleek silhouette sets off stripes on the front and patterning at the heel."
B37528,WOMEN'S ADIDAS ORIGINALS EQT SUPPORT SOCK PRIMEKNIT SHOES,Adidas,100,50,3.9,50,26.0,"Archival details, meet progressive design. These women's shoes feature an adidas Primeknit upper with sock-like construction for a snug, lightweight fit. A sleek silhouette sets off stripes on the front and patterning at the heel."
FV4350,Women's adidas Originals Magmur Runner Shoes,Adidas,120,120,4.4,0,27.0,"The over-the top style of early-2000s running style makes a comeback. These shoes show off a glittery mesh, suede and leather upper. A high midsole adds extra height and a sculpted design. Adiprene+ cushioning makes them comfortable."
B44830,WOMEN'S ADIDAS SPORT INSPIRED QUESTAR RIDE SHOES,Adidas,66,33,4.7,50,14.0,"Challenge yourself to a strong finish in these running shoes. They're built with a breathable knit upper, while the heel offers the extra protection of an Achilles-hugging design. The cushioned midsole provides a soft landing with every stride."
B37942,WOMEN'S ADIDAS ORIGINALS CAMPUS SHOES,Adidas,80,40,4.9,50,16.0,"A low-profile classic from the '80s gets a luxe new look. These women's shoes come in super-soft nubuck and are lined for a smooth, leather-like feel."
B96551,WOMEN'S ADIDAS RUNNING PUREMOTION SHOES,Adidas,60,30,3.6,50,17.0,"These running shoes are a reboot of a popular women's-specific style. Offering a minimal design, they feature a soft mesh upper for maximum breathability. The responsive Cloudfoam midsole provides pillow-soft cushioning, while a durable rubber outsole adds maximum grip."
B43884,WOMEN'S ADIDAS SPORT INSPIRED CLOUDFOAM ULTIMATE SHOES,Adidas,66,33,3.2,50,21.0,These women's shoes show off running-inspired style with a knit upper that hugs the foot for a sock-like fit. Outsole cutouts flash a peek at a Cloudfoam midsole that offers optimal comfort.
B75587,Women's adidas Sport Inspired Duramo Lite 2.0 Shoes,Adidas,48,24,4.2,50,11.0,"Refine your interval training in these women's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure."
F36513,Women's adidas Khoe Run Shoes,Adidas,56,28,3.8,50,15.0,Running style with a feminine edge. These women's shoes take on the summer heat with a breathable mesh build and shiny midfoot cage. Ultra-soft Cloudfoam cushioning puts comfort into every step.
F34341,WOMEN'S ADIDAS SPORT INSPIRED RUN 70S SHOES,Adidas,66,33,3.8,50,17.0,Modern design meets retro style. A two-tone knit upper with welded 3-Stripes updates the classic '70s look of these women's running-inspired shoes. A lightweight midsole provides cushioned comfort with every step.
D96552,Women's adidas Originals Pharrell Williams Tennis HU Shoes,Adidas,90,45,1.0,50,90.0,"Designed in collaboration with the multitalented Pharrell Williams, these shoes remix sleek court lines with creative flair. The flexible knit upper has a soft, sock-like feel that hugs the foot. The clean, monochrome tone is contrasted by a high-texture EVA midsole."
D98204,Women's adidas Originals Taekwondo Shoes,Adidas,80,40,2.6,50,31.0,"This design is inspired by vintage Taekwondo styles originally worn to perfect high kicks and rapid foot strikes. The canvas shoes make a streetwear fashion statement as a chic, foot-hugging slip-on. They're shaped for a narrow, women's-specific fit and ride on a soft gum rubber outsole."
G26782,UNISEX ADIDAS ORIGINALS MARATHON X 5923 SHOES,Adidas,130,65,3.9,50,33.0,"These hybrid shoes pair vintage running styles with modern Boost cushioning. Made of lightweight mesh and soft suede, they feature a strip of netting that wraps over the midsole. The trainers give you energy return in every stride."
EE4950,Women's adidas Originals I-5923 Shoes,Adidas,120,72,1.0,40,120.0,"These lightweight shoes fuse '70s style with modern technology. Flashing retro colours, the leather upper is accented with stretchy mesh and faux suede details. Serrated 3-Stripes add a vintage detail. Responsive cushioning energises every stride."
EE5018,Women's adidas Originals Falcon RX Shoes,Adidas,120,72,3.3,40,36.0,"Fearless '90s confidence inspires these shoes. They echo the look of retro sneakers with a chunky, sculpted outsole. A glossy paint effect gives the soft leather upper a striking look. A wide elastic band makes them easy to slip on and off."
EE5907,Women's adidas Originals Nite Jogger Shoes,Adidas,130,78,3.9,40,33.0,"The first Nite Jogger debuted in 1980, when recreational running was becoming a popular hobby. True to their origins, these shoes flash reflective details. They're made of a mix of nylon, mesh and suede and reveal a ""speed of night"" Morse code graphic on the inner tongue. Boost cushioning offers energy return with each stride."
BY9250,WOMEN'S ADIDAS ORIGINALS STAN SMITH SOCK PK SHOES,Adidas,130,52,4.4,60,30.0,"Just like its namesake, the Stan Smith shoe rose to fame on tennis courts of the '70s. Today it's a giant on the streetwear scene. These women's shoes give new relevance to the sleek court style of the Stan with a sock-like slip-on upper made of flexible adidas Primeknit. The classic leather heel patch pays tribute to adidas Originals heritage."
BB2042,Women's adidas ORIGINALS ATTITUDE REVIVE Mid Shoes,Adidas,90,36,2.7,60,33.0,The adidas Originals Attitude Revive shoes for women. This classic series of Basketball shoes offers comfort through it's Synthetic and Leather upper construction. The perforation on the toe and sides gives proper breathability while the all over shiny design makes it even more attractive.
EF0321,Unisex adidas Originals Marathon Tech Shoes,Adidas,130,78,3.8,40,34.0,"These shoes follow in the style steps of adidas' first trail running shoe, the Marathon TR. The vintage-inspired upper is a mix of breathable mesh and synthetic suede, with the iconic 3-Stripes in contrast colour. Extra comfort comes from the energy-returning Boost midsole."
BB2278,Women's adidas ORIGINALS ZX FLUX ADV VERVE Low Shoes,Adidas,90,36,3.0,60,30.0,These adidas Originals ZX Flux ADV Verve shoes for women bring to you a ultra smooth textile upper that promotes proper breathability and comfort to the feet. They come with welded 3-Stripes on the sides and all over print design.
EE4926,Unisex adidas Originals Marathon Tech Shoes,Adidas,120,72,4.6,40,26.0,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning."
EE4918,Unisex adidas Originals Marathon Tech Shoes,Adidas,120,72,4.7,40,26.0,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning."
EE4928,Unisex adidas Originals Marathon Tech Shoes,Adidas,120,72,3.8,40,32.0,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning."
EE8218,Women's adidas Sport Inspired Lite Racer CLN Shoes,Adidas,46,28,3.0,40,15.0,"Designed with sleek lines for a minimalist look, these shoes have a light and breathable mesh upper. Pillowy cushioning delivers comfort that lasts all day."
EE5150,Women's adidas Originals EQT Gazelle Shoes,Adidas,90,54,2.7,40,33.0,"The Equipment Gazelle takes inspiration from a late '90s running style. Featuring a lightweight textile upper, these trainers fuse the archive design with modern details. Supple leather overlays combine with bright colours to give an authentic '90s and early '00s look."
B22706,Unisex adidas Originals Skateboarding 2MC Shoes,Adidas,60,36,4.0,40,15.0,"Combining skate-friendly design with a clean, classic profile, these shoes are in their element on or off the board. Their highly versatile style is rider-friendly, with a reinforced canvas upper and an ultra-flexible Geoflex outsole that moves naturally with your foot and has great board feel."
CQ2740,Women's ADIDAS ORIGINALS CAMPUS STITCH AND TURN SHOES,Adidas,90,45,4.7,50,19.0,"Let suede speak for itself. These shoes refine the vintage look of the '78 Campus, a B-ball shoe that became a streetwear favorite. The luxurious feel of premium suede combined with hidden stitching gives these women's shoes a clean, highly crafted look with huge fashion potential."
CQ2105,Women's ADIDAS ORIGINALS CAMPUS SHOES,Adidas,76,38,3.8,50,20.0,"Originally designed for the basketball court, Campus shoes became style icons in the '80s, when they hooked up with hip-hop and skateboarding. Always fresh and authentic, they've been street ambassadors for adidas ever since. These women's shoes are made from luxurious nubuck leather and flash contrast trim. The supportive rubber cupsole is fitted with a comfortable sockliner for low-profile cushioning."
CQ2106,Women's ADIDAS ORIGINALS CAMPUS SHOES,Adidas,76,38,1.0,50,76.0,"Originally designed for the basketball court, Campus shoes became style icons in the '80s, when they hooked up with hip-hop and skateboarding. Always fresh and authentic, they've been street ambassadors for adidas ever since. These women's shoes are made from luxurious nubuck leather and flash contrast trim. The supportive rubber cupsole is fitted with a comfortable sockliner for low-profile cushioning."
EF3534,Unisex adidas Originals Continental Vulc Shoes,Adidas,76,46,4.7,40,16.0,Lace up '80 fitness style. These low-profile shoes feature a pop of colour on the tongue and heel cap for a throwback look. A mix of nubuck and smooth leather on the upper adds texture. The suede toe cap is abrasion-resistant so they look fresh and new longer. A vulcanised outsole makes them durable.
CQ3012,Women's ADIDAS ORIGINALS TUBULAR VIRAL SHOES,Adidas,80,40,2.2,50,36.0,"Tubular merges sport with fashion, creating a bold, adventurous streetwear look. Made of stretchy mesh with a matte finish, these women's shoes are shaped low at the collar and accented with welded panels. The EVA midsole provides the shoe's distinctive look and comfortable feel."
DB3277,Women's adidas Originals Campus Shoes,Adidas,80,40,4.2,50,19.0,"The Campus dates back to 1980, when hoops stars laced it up to hustle on the hardwood. In the decades since, it's crossed over to become a street-fashion standout. These shoes offer a fresh take on the classic design with a nubuck and canvas upper. A streamlined rubber cupsole and reinforced toe cap complete the update."
CQ2032,Women's adidas originals NMD_RACER PRIMEKNIT SHOES,Adidas,170,85,2.9,50,59.0,"Progressive, premium, pioneering. NMD blends pure adidas heritage with advanced, modern materials to create a futuristic look that resonates on the streets. The adidas Primeknit sock-like upper of these women's shoes follows the shape of your foot for a close, contoured fit. Responsive Boost cushioning extends toe to heel for all-day comfort. A signature NMD heel plug unit completes the look."
BB6708,Women's ADIDAS ORIGINALS GAZELLE STITCH AND TURN SHOES,Adidas,90,45,2.6,50,35.0,"Built with superior craftsmanship, these kicks are a refined take on the '90s version of the Gazelle trainer. These women's's shoes combine the luxurious feel of premium suede with stitch-and-turn construction that gives them a clean look."
CM4937,Men's Running Stargon 1.0 Shoes,Adidas,48,38,2.5,20,19.0,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Lightstrike IMEVA midsole provides premium cushioning. Full Rubber outsole provides durability."
CM4756,Men's adidas Running Pull On Shoes,Adidas,48,38,3.2,20,15.0,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear."
CM4619,Men's adidas Sport Inspired Blaze Runner Shoes,Adidas,56,45,2.8,20,20.0,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. Cloudfoam midsole for responsive cushioning and full Rubber outsole provides durability.
CG6048,WOMEN'S ADIDAS ORIGINALS CAMPUS SHOES,Adidas,80,40,2.0,50,40.0,"Born on the B-ball court and claimed by skaters, dancers and hip-hop artists. The Campus has played a major role in streetwear fashion since its 1980 release. These shoes offer a fresh take on the classic low-profile design with an ultra-soft nubuck upper. They're lined in leather to add an extra luxe step-in feel."
CG5673,MEN'S ADIDAS ORIGINALS FOREST GROVE SHOES,Adidas,70,35,3.9,50,18.0,"Released in 1982, the original Forest Grove had a grid-like web over the midsole to give runners extra shock absorption. These streetwear shoes echo the vintage look with a soft nubuck upper that has '80s-style overlays and the iconic midsole net."
EE9726,Men's adidas Sport Inspired Heawin Shoes,Adidas,50,25,2.5,50,20.0,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the canvas upper provide a signature finish."
EF1421,Men's adidas Running Solar Drive Shoes,Adidas,100,60,4.4,40,23.0,These men's shoes provide flexibility and support for daily distance running. They have a breathable mesh upper and springy cushioning for a comfortable ride. A stability rail guides the foot through your stride for added support.
EF0786,Men's adidas Running Solar Drive 19 Shoes,Adidas,120,72,1.5,40,80.0,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.
EE9722,Men's adidas Sport Inspired Heawin Shoes,Adidas,50,25,4.3,50,12.0,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the suede upper provide a signature finish."
EF1424,Men's adidas Running Solar Drive Shoes,Adidas,100,60,2.9,40,34.0,These men's shoes provide flexibility and support for daily distance running. They have a breathable mesh upper and springy cushioning for a comfortable ride. A stability rail guides the foot through your stride for added support.
G27273,Men's adidas Running SenseBounce+ Street Shoes,Adidas,80,48,2.8,40,29.0,"These dynamic running shoes for men offer outstanding traction, cushioning and fit that's tailored to the streets. It's built using 3D moulding that follows the shape of the foot for a supportive, locked-in feel. A wide forefoot delivers increased surface contact for added stability, and a grippy rubber outsole is ideal for dodging urban obstacles."
EF0812,Men's adidas Running Solar Blaze Shoes,Adidas,80,48,2.8,40,29.0,Everything you need for a great run. These shoes have a breathable mesh upper with strategically placed support and flexible cushioning for a bouncy ride. A durable rubber outsole delivers reliable traction over long distances.
G28062,Men's adidas Running Solar Glide 19 Shoes,Adidas,140,84,3.4,40,41.0,"Reach your goals in these shoes designed for long-distance runners. They feature energized cushioning that works with a flexible outsole to deliver a smooth and comfortable ride. A stability rail keeps your stride feeling balanced, and a molded heel counter locks in the fit while allowing the Achilles to move freely."
EF0789,Men's adidas Running Solar Drive 19 Shoes,Adidas,120,72,3.5,40,34.0,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.
EF0787,Men's adidas Running Solar Drive 19 Shoes,Adidas,120,72,5.0,40,24.0,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.
G26994,Men's adidas Running SenseBoost GO LTD Shoes,Adidas,120,72,2.8,40,43.0,"Stoplights, dogs on leashes, bikes and speeding cars. These shoes are made for the quick swerves of city running. They have a light and flexible knit upper that allows full freedom of movement. A wide forefoot and heel platform provide a stable base for lateral movement."
F34099,Men's adidas Running Solar Glide 19 Shoes,Adidas,140,84,5.0,40,28.0,"Reach your goals in these shoes designed for long-distance runners. They feature energized cushioning that works with a flexible outsole to deliver a smooth and comfortable ride. A stability rail keeps your stride feeling balanced, and a molded heel counter locks in the fit while allowing the Achilles to move freely."
EF1581,Men's adidas Running SenseBoost GO Shoes,Adidas,120,72,1.0,40,120.0,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step."
G28058,Men's adidas Running Solar Boost 19 Shoes,Adidas,160,96,4.8,40,33.0,"There's no such thing as an ordinary run. These men's shoes provide targeted support and optimal comfort for everyday long-distance running. Inspired by NASA technology, the mesh upper has stitched-in areas of reinforcement for precisely calibrated support. Responsive cushioning returns energy to your stride to give you a smooth, confident ride."
G27403,Men's adidas Running SenseBoost GO Shoes,Adidas,120,72,4.9,40,24.0,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step."
